draw,nnp,dalys_accrued,dalys_no_care,dalys_averted_care,daly_ideal,yld,yll,yld_prediag,cost_art_drug,cost_art_svc,cost_hiv_care,cost_art,cost_total,cost_no_care,inc_cost,icer,pct_ever_dx,pct_ever_art,assigned_p1,prev_icer_125,net_saving_125,prev_icer_55,net_saving_55,treat_ce_500
76,67.91043521420602,5.039062315921496,15.694813432927534,10.655751117006039,1.8347757479333169,1.5759088056720836,3.4631535102494118,0.48527130070005997,828.0620649338127,3143.247798155357,1059.6353499899162,3971.3098630891695,5030.945213079086,2657.0114174129853,2373.933795666101,222.78427579614007,0.84,0.777,0.934,686.2108408088474,0.0,-257.1651618999235,1.0,1.0
77,24.676290239807898,5.79550501139909,17.657319575525676,11.861814564126588,1.4454625022898695,1.2969123638643496,4.498592647534741,0.4675969094711597,815.2256175762491,1915.26719673605,1209.4906757505732,2730.492814312299,3939.983490062872,2203.1581650154462,1736.8253250474263,146.42155427889313,0.838,0.769,0.941,-147.60529210212377,1.0,-445.65357493322716,1.0,1.0
78,23.112996310637918,4.905871373432914,15.534270888138051,10.628399514705139,0.8726783134033312,1.3325621189134962,3.5733092545194176,0.682424210645338,1176.7743679258242,2217.508997947488,1276.81052743993,3394.283365873312,4671.093893313242,2814.215586854255,1856.878306458988,174.70911814049387,0.829,0.768,0.931,-363.2319763077192,1.0,-693.0224698999945,1.0,1.0
79,76.6979190309992,5.178450714143807,16.44505598432453,11.26660527018072,0.9960337080100573,1.371599728375335,3.8068509857684725,0.594743576084558,1124.6166076079985,1857.4001947457516,848.8699134650924,2982.01680235375,3830.886715818842,1732.5266541296098,2098.3600616892327,186.24599081703465,0.833,0.763,0.937,1111.5975570326152,0.0,74.82910474125899,0.0,1.0
80,24.002382271857982,4.96337258241474,13.845557264672042,8.8821846822573,1.4771247692264058,1.5807390589267325,3.382633523488008,0.7903809934880996,771.0382629222653,1859.1681461284288,1096.6251845091087,2630.206409050694,3726.8315935598034,2091.9323860766035,1634.8992074831997,184.06498693379,0.805,0.732,0.928,-146.37905930166704,1.0,-484.89218341870395,1.0,1.0
81,59.07256692144644,4.920663056237006,15.653591055531233,10.732927999294226,1.1343244009892444,1.0235981676633117,3.8970648885736945,0.47590323405368745,1059.5444153286642,2776.5907717956966,1212.6613863291261,3836.1351871243605,5048.796573453486,2555.2855180112856,2493.511055442201,232.32346807936926,0.835,0.761,0.946,474.58528760007795,0.0,-365.76481100299173,1.0,1.0
82,45.323777437427196,5.884453307972746,16.094192942512837,10.209739634540092,1.6223318680023613,1.1895992062577252,4.694854101715021,0.4966906024289548,925.0856881259518,3154.6966383781682,1377.2664958641506,4079.7823265041206,5457.0488223682705,2513.2688747632887,2943.779947604982,288.3305601296646,0.82,0.739,0.92,35.41932383552775,0.0,-503.74111377408246,1.0,1.0
83,98.69145446248277,6.269347562198208,16.59495074083656,10.325603178638351,1.6750243057610892,1.451302326641955,4.818045235556254,0.6402958803812449,941.7062610828481,2571.1911561315733,1356.8507535501337,3512.8974172144217,4869.748170764555,2332.9348173757708,2536.8133533887844,245.68185601369555,0.812,0.732,0.916,1190.982564448503,0.0,89.04942964691018,0.0,1.0
84,22.228973037747558,5.402177063122486,13.516690316921641,8.114513253799155,1.7396425056356597,1.7228613567746929,3.679315706347793,0.8322561565931578,968.7638858070858,2206.531909029152,1516.7503620629993,3175.2957948362373,4692.046156899237,3068.2602475192475,1623.785909379989,200.1088492424046,0.797,0.727,0.937,-354.1950781736915,1.0,-642.2323073242178,1.0,1.0
85,39.40196038977063,5.57409715181461,16.44511156556978,10.871014413755173,1.4721740543721804,1.4366569905039692,4.137440161310641,0.4941964932878509,729.320519333381,2194.5018971302675,1213.8608270179345,2923.822416463649,4137.683243481583,2277.6562047162,1860.027038765383,171.09967551987395,0.838,0.755,0.939,141.28957278460055,0.0,-353.5236951158433,1.0,1.0
86,17.66539526044664,6.146893116128291,18.413776677165664,12.266883561037375,1.5636528383493544,1.2599576259647356,4.886935490163556,0.38836557177804526,1031.4555677412457,3529.1109267377824,1009.289250233639,4560.566494479029,5569.855744712668,1726.4252725914096,3843.4304721212575,313.3175963558449,0.833,0.768,0.92,-546.8911324220716,1.0,-748.0623005015551,1.0,1.0
87,6.074145031551009,4.912271277613651,15.312375827074316,10.400104549460666,0.9119200735477297,1.4610290039134366,3.451242273700214,0.8167710509848826,1058.227740195725,2545.9316887566765,861.9717013227362,3604.1594289524014,4466.131130275137,2164.2803722915933,2301.850757983544,221.32957866302553,0.812,0.743,0.932,-754.6128444135991,1.0,-841.169577171063,1.0,1.0
88,78.97303893054064,5.136890703476911,14.098406328634887,8.961515625157976,1.6396471362677694,1.407683975056266,3.729206728420645,0.5174453507301264,922.0226989158232,1528.5364889675584,1222.4533942106966,2450.5591878833816,3673.0125820940784,2800.085587719531,872.9269943745476,97.40841068490124,0.791,0.721,0.925,1206.68662076613,0.0,130.52731657923445,0.0,1.0
89,41.371283392836204,5.599737419643914,16.82288562769017,11.223148208046256,1.3307602770155702,1.457057752419732,4.142679667224182,0.59423932431829,1180.6836478136468,3954.374938477605,1331.4128723174608,5135.058586291252,6466.471458608713,2823.9057527452564,3642.565705863456,324.55828243023444,0.826,0.757,0.934,-231.27174320015536,1.0,-748.4370351546288,1.0,1.0
90,104.43230457339394,3.9140786029539076,13.466133108355377,9.552054505401472,0.8829535657661073,1.0409219585473228,2.873156644406585,0.5422920655873827,769.7760474126082,2620.2299488748927,1182.3055671155573,3390.0059962875016,4572.311563403059,2472.200536272689,2100.111027130369,219.85961511660173,0.829,0.763,0.94,2166.979094867979,0.0,299.2952638328513,0.0,1.0
91,71.47404999689996,4.746035830944762,12.0312787016203,7.285242870675539,1.1005587736516782,1.3663726937440988,3.3796631372006622,0.7807418269158065,780.3543426026785,1559.4175302588885,1158.12717422567,2339.771872861567,3497.8990470872372,2571.3533674768646,926.5456796103721,127.18116555041578,0.753,0.665,0.935,1145.4522039381818,0.0,91.27063473012844,0.0,1.0
92,32.437201197233776,5.6076005116906416,17.68210774070488,12.074507229014237,1.3363848698424645,1.237012571438164,4.370587940252479,0.42562089893677024,1109.3862868522997,3064.4936968481093,929.3859640338746,4173.879983700409,5103.265947734284,1607.9462627188311,3495.3196850154527,289.4792821537621,0.846,0.763,0.936,-186.99901961523895,1.0,-591.9144694716691,1.0,1.0
93,42.64037820282459,5.252749402883739,14.620763854873429,9.368014451989689,1.4449562499984612,1.3770410630139782,3.875708339869761,0.56057683083855,1144.8155335397232,2485.770325175545,1052.7261506855075,3630.585858715268,4683.312009400775,1931.5887978931578,2751.7232115076185,293.7360126428045,0.79,0.724,0.926,123.12319060894916,0.0,-445.11760012039025,1.0,1.0
94,63.73386502505842,5.151157478129857,15.359309549059114,10.208152070929255,1.135985757507335,1.1864055460948708,3.9647519320349875,0.5643370219799423,1043.6961016633336,1996.6094282196193,1408.1405502625219,3040.3055298829527,4448.446080145474,2594.449543928542,1853.9965362169323,181.6192121095784,0.827,0.756,0.933,683.0090252383727,0.0,-183.0818622360678,1.0,1.0
95,17.231332370322935,5.799841690375366,16.290426548529766,10.4905848581544,1.4716492083524992,1.290952645975492,4.508889044399873,0.5392131413326781,815.0151315090721,2309.7686023306696,1217.7615391743348,3124.783733839742,4342.545273014077,2433.2036159282598,1909.3416570858167,182.00526309090128,0.808,0.73,0.919,-377.36008042351614,1.0,-585.3301131097946,1.0,1.0
96,88.87249741415565,5.422596178927804,15.185187329457174,9.762591150529373,1.2779897988553512,1.2731686909702564,4.149427487957547,0.6529849871272334,786.4720641353596,1767.270827454876,1079.3449503498252,2553.7428915902356,3633.087841940061,2418.341274464375,1214.7465674756859,124.42870430047833,0.787,0.716,0.915,1378.67067510596,0.0,231.4204256468582,0.0,1.0
97,52.33257618048001,4.965389705102264,14.724952448691461,9.759562743589196,1.3619997214718282,1.3748517583465925,3.5905379467556715,0.6375038951899048,970.8071966964492,4373.981935988714,1216.6310292564006,5344.789132685164,6561.4201619415635,2298.4980660376764,4262.922095903887,436.7943736725387,0.829,0.757,0.937,-3.99729740470654,1.0,-741.7602022718391,1.0,1.0
98,38.157029971409045,5.024853945851602,14.366730071452603,9.341876125601,1.4820594847474857,1.5171052688153859,3.507748677036216,0.720948090712005,815.5539658592047,1701.4129605463074,1054.054621998043,2516.966926405512,3571.0215484035552,2295.937977180788,1275.0835712227674,136.4911666649547,0.811,0.743,0.931,238.53572878712552,0.0,-293.0204371793976,1.0,1.0
99,45.99013339081512,4.227723536170993,11.914668774097867,7.6869452379268735,1.2907065656364676,1.2075273459640847,3.020196190206908,0.6145916099205776,726.393148077698,1934.0083388827597,1062.4866473986542,2660.401486960457,3722.888134359111,2340.6677483787894,1382.2203859803221,179.81400194716352,0.774,0.709,0.928,479.1889824772213,0.0,-282.28685902795763,1.0,1.0
100,93.15038716467726,6.175028045197832,17.21503323858673,11.040005193388897,1.5157978153524814,1.2813307356771537,4.89369730952068,0.5343786622860542,1090.6828210026722,3378.2503345436853,975.928947574563,4468.933155546358,5444.862103120921,1755.1816145662428,3689.680488554677,334.2100319630442,0.824,0.732,0.928,1003.8717633492364,0.0,-52.07924671917328,1.0,1.0
101,31.72735606975798,5.351182843530771,14.473938747155696,9.122755903624924,1.5459976227830916,1.5949216719583132,3.7562611715724583,0.9014661545801005,730.4635360871479,1704.4263294763052,1346.9470496716322,2434.889865563453,3781.8369152350856,2937.0712586822556,844.7656565528298,92.59983117789685,0.794,0.721,0.929,34.40035574699262,0.0,-380.6321688037241,1.0,1.0
102,64.4009160350878,5.443613656509134,15.55099691747138,10.107383260962246,1.4204707076144076,1.118658818650438,4.324954837858696,0.4334356601003153,926.4947432925635,1649.5215785543492,1062.1755107696997,2576.016321846913,3638.1918326166124,2255.5293004362734,1382.662532180339,136.79727942251853,0.813,0.738,0.925,810.4768174526604,0.0,-17.661328807165294,1.0,1.0
103,104.91177513071447,5.850574672920076,16.23067991197468,10.380105239054602,1.5019657474405157,1.4827645706911048,4.3678101022289715,0.646988327770493,1016.920963393033,4106.173984957504,996.3785324519364,5123.094948350537,6119.473480802473,1981.522388915063,4137.951091887411,398.642498952572,0.8,0.725,0.92,1195.5233120793273,0.0,-59.707954883485904,1.0,1.0
104,30.820569083275466,5.464704672824134,15.104793847708867,9.640089174884734,1.7486872658758448,1.5421960479410313,3.922508624883103,0.5984972598996922,1035.7760313126164,1479.2261190060037,999.8508808422272,2515.00215031862,3514.8530311608474,2180.718456013688,1334.1345751471592,138.39442259755978,0.822,0.742,0.944,61.79988205548438,0.0,-332.99543900883356,1.0,1.0
105,65.16095704974693,5.803873273377885,16.142352949227405,10.338479675849522,1.0128588440882427,1.435594617326967,4.368278656050918,0.7040022096897517,707.7636085874099,2288.5901474928705,1258.0775863320055,2996.353756080281,4254.4313424122865,2060.0424624361253,2194.3888799761608,212.25450441250163,0.798,0.717,0.917,670.3606549530462,0.0,-115.53985986429461,1.0,1.0
106,61.745917341591635,5.599247020339335,16.255489664649254,10.656242644309918,1.5819238263612188,1.2579314004885405,4.341315619850795,0.5025748533259021,764.0145305211424,1143.765486967495,1345.82861274147,1907.7800174886374,3253.6086302301073,2624.770840853291,628.8377893768167,59.01121158428157,0.817,0.737,0.925,797.3627563225947,0.0,25.434995641396355,0.0,1.0
107,83.27900045895572,5.016031523484824,14.104331744982748,9.088300221497924,1.2783284634436227,1.2617006549550052,3.7543308685298187,0.6664935387464588,717.9262741330526,2348.4150401788793,1898.151705741833,3066.341314311932,4964.493020053765,3356.600566883106,1607.8924531706587,176.91894127432857,0.79,0.729,0.915,1085.5956570090673,0.0,-76.5840471720796,1.0,1.0
108,55.010427807519136,5.140390783118122,14.236713481768456,9.096322698650335,1.421804372836712,1.2047896005168572,3.9356011826012653,0.5843043796848569,931.6246323876102,1441.5858268678537,1018.1252816915032,2373.210459255464,3391.3357409469672,1994.3760710608144,1396.9596698861528,153.57411078802497,0.802,0.722,0.938,677.9577432980631,0.0,-71.15455360604824,1.0,1.0
109,65.8881033276212,4.646960783784723,12.469544267789354,7.82258348400463,1.4173152165733578,1.3516073946941551,3.295353389090568,0.6654915319174609,677.7226410704238,2099.3945919227226,1193.4826787992897,2777.117232993147,3970.5999117924366,2603.4338424791968,1367.16606931324,174.77168151784866,0.804,0.725,0.94,917.893049376294,0.0,-74.61957285786612,1.0,1.0
110,84.24427447407834,5.888406024486492,17.078765471993343,11.190359447506854,1.7365279271500587,1.3575702684553728,4.530835756031118,0.4554977602035686,826.9309542452487,2866.9409748972507,1520.2396257857065,3693.8719291424995,5214.111554928206,2833.3308998655048,2380.780655062701,212.75283124110234,0.814,0.745,0.918,902.8628005989472,0.0,-98.61352230793834,1.0,1.0
111,59.11927636279118,4.576489745795739,12.693324734270968,8.116834988475228,1.5085327672591575,1.5982508821657042,2.978238863630035,0.8455827478529588,890.9524773978584,3293.663673703582,814.9802752432257,4184.61615110144,4999.596426344667,2196.6143791092477,2802.982047235418,345.3294358226157,0.804,0.74,0.952,522.3027367645974,0.0,-381.9600443761534,1.0,1.0
112,85.94995374659439,5.44321981248609,15.711141610700693,10.267921798214601,1.3339221821024803,1.4191368462272036,4.024082966258886,0.7059468648405507,725.9143691685764,1321.4863344823477,1091.1205699688558,2047.4007036509242,3138.5212736197805,2283.928901381244,854.5923722385359,83.22934173370247,0.804,0.741,0.934,1397.1919574622088,0.0,291.87250141884124,0.0,1.0
113,10.941000502766125,5.760338746130246,16.53612671236683,10.775787966236583,1.384638441132267,1.477579598176013,4.282759147954233,0.6120483215933517,838.1183476577306,3199.81083143624,1248.3853370135057,4037.92917909397,5286.314516107476,2558.8800526538416,2727.4344634536337,253.1076587623488,0.805,0.73,0.926,-680.2880222789428,1.0,-813.2437509169738,1.0,1.0
114,37.348531308842354,4.563621583013059,12.265719461972521,7.702097878959463,1.4656160621411065,1.3363977797080613,3.227223803304998,0.7170079112176886,944.8036634525182,1811.3580895679304,1241.4203227330163,2756.1617530204485,3997.582075753465,2694.3235722420477,1303.2585035114168,169.2082500109028,0.783,0.717,0.925,147.02891675975096,0.0,-425.84881730794774,1.0,1.0
115,62.54172381777241,6.186603769885338,17.467697533928085,11.28109376404275,1.1804640845278327,1.372493195414745,4.814110574470593,0.7442759676104124,1200.4431046632608,1860.173242588824,1325.0961751924021,3060.616347252084,4385.712522444486,2683.2957239475304,1702.4167984969565,150.9088421836563,0.818,0.738,0.923,554.7474967579301,0.0,-152.89773640773106,1.0,1.0
116,93.6981658229258,5.296372224412092,16.335298134820437,11.038925910408343,1.2288054566447268,1.1041397701544948,4.1922324542575975,0.4320059763481923,833.7782946598435,1683.8424081913959,1091.194190312032,2517.6207028512395,3608.8148931632713,2321.5314964622926,1287.2833967009788,116.61310232069133,0.823,0.754,0.929,1530.0011954129513,0.0,291.63060329829824,0.0,1.0
117,68.42317529116927,5.746559364992965,14.947399495634352,9.200840130641387,1.7878396656645021,1.5552293341730656,4.191330030819898,0.7915042801988095,608.9809326065248,2220.5169493479257,1364.691434493177,2829.4978819544513,4194.189316447628,2549.410290093283,1644.7790263543443,178.76400448223933,0.784,0.705,0.916,758.4899620981932,0.0,-74.98655248536623,1.0,1.0
118,93.43600173986071,5.875656544296537,17.840091480279007,11.964434935982474,1.5990020715262392,1.6179667262694386,4.257689818027099,0.6196546307392693,1053.8525190964638,2226.1742616647102,1013.5115174152382,3280.026780761173,4293.538298176411,2220.7692476851566,2072.769050491255,173.24420765225605,0.834,0.777,0.936,1257.0445300237443,0.0,143.8889069063427,0.0,1.0
119,93.381336740002,5.728903935389361,17.062929055379637,11.334025119990274,1.354936859287599,1.5899061745482284,4.138997760841133,0.8590972765476392,878.087063758197,2721.956126036048,1127.9268784246044,3600.043189794245,4727.9700682188495,2376.167707754189,2351.80236046466,207.49930722464097,0.823,0.754,0.917,1212.220889476201,0.0,71.21841404267329,0.0,1.0
120,108.03598738746943,5.258687083922527,16.1231121218632,10.864425037940675,0.9763146635699813,1.1126485519782827,4.146038531944243,0.5270411829411037,886.2468401674172,2741.206532210572,1346.7634370931041,3627.4533723779887,4974.216809471093,2360.204283880827,2614.0125255902663,240.6029326413159,0.813,0.748,0.921,1622.1314327757514,0.0,184.03120044896426,0.0,1.0
121,57.30137972100582,5.273255685029059,14.87883112679025,9.60557544176119,1.3583258376699372,1.1698860764423626,4.1033696085866955,0.5471322238308756,754.1535675360244,2754.0438760996294,1165.8281227038221,3508.1974436356536,4674.025566339476,2232.9709327137666,2441.0546336257094,254.1289325585829,0.797,0.724,0.933,471.9374609222154,0.0,-288.7115233206763,1.0,1.0
122,34.70113360139764,5.2142032806435905,15.121639628134625,9.907436347491036,1.3944992237634253,1.4259660646095904,3.788237216034,0.6757882382023954,1308.2017718435857,3066.3522281511327,1075.7976998584747,4374.55399999472,5450.351699853193,2128.628530529964,3321.7231693232297,335.27575175029256,0.814,0.74,0.924,-213.39981197302805,1.0,-679.2580114634807,1.0,1.0
123,61.46874032573838,5.526253572962329,15.910235153686633,10.383981580724306,1.105233982224614,1.4224804330292946,4.1037731399330335,0.6542478315311111,935.4490366066182,1188.1641569498772,1335.8498122249375,2123.6131935564954,3459.4630057814325,2389.6902314563904,1069.7727743250427,103.02144375052173,0.804,0.732,0.919,764.3749023032134,0.0,-14.237907621680838,1.0,1.0
124,72.38309909941754,5.707517016713182,15.315770181169635,9.608253164456453,1.9182422360741056,1.748470787276439,3.959046229436743,0.7190139911107933,1018.7387650698197,3106.4108275466906,1228.8612103615167,4125.149592616511,5354.010802978027,2618.5216605628293,2735.489142415198,284.70202601806096,0.814,0.731,0.933,647.1950190656422,0.0,-240.54949787967604,1.0,1.0
125,39.06841513793805,5.5251401469467645,13.463924470894266,7.938784323947502,1.8065509091037413,1.849623015549908,3.675517131396856,0.9359178528926336,791.6619034338761,1267.9545189790517,1086.2681659671105,2059.616422412928,3145.8845883800377,2317.2557775615837,828.6288108184547,104.3772921653608,0.769,0.693,0.926,314.50194160639836,0.0,-180.46994814139916,1.0,1.0
126,37.117905925206806,5.15340276871654,13.844841189382514,8.691438420665975,1.3327639058967231,1.129786867414014,4.023615901302526,0.5076042481230896,831.2233756638669,1697.081283129241,1345.8967407835628,2528.304658793108,3874.2013995766706,2768.275496044235,1105.9259035324362,127.24313859289767,0.787,0.711,0.92,148.54977874450856,0.0,-355.63231828408715,1.0,1.0
127,130.39234849487727,5.816129929784212,16.97073856049638,11.154608630712163,1.229383372708666,1.3841485393167678,4.4319813904674445,0.6179953964850138,885.5592623294044,2112.9069961013865,1100.9134844792559,2998.4662584307907,4099.379742910047,2250.4122151582596,1848.9675277517872,165.758171260352,0.823,0.737,0.945,2097.5569607679377,0.0,528.2205627105353,0.0,1.0
128,105.62250511434029,6.052582732379309,17.033483608895672,10.980900876516365,1.4565505820879434,1.4681909872295695,4.58439174514974,0.5868845121925245,1016.6432579352338,2917.9554464093353,1176.1250839567626,3934.5987043445693,5110.723788301332,2549.3214681137697,2561.402320187562,233.2597615615809,0.802,0.734,0.928,1336.9646824819445,0.0,115.40759108513544,0.0,1.0
129,71.17000805710694,5.89712843845866,17.05486795338101,11.15773951492235,1.4886578980130134,1.463679258921602,4.433449179537058,0.7879873488151629,1055.9355830528696,2310.1674532604593,1051.8648132291078,3366.103036313329,4417.967849542437,2437.1506554583834,1980.8171940840532,177.5285389513629,0.81,0.739,0.929,759.4006480154645,0.0,-85.40044729519,1.0,1.0
130,40.157820450597306,5.262918058492016,15.209873732313207,9.946955673821192,1.4875770241323985,1.4926907384748134,3.770227320017203,0.698715433652517,1115.5214706057116,1439.4485992136085,1117.5278192779542,2554.9700698193196,3672.497889097274,2304.8146889734026,1367.6832001238713,137.4976671227556,0.82,0.747,0.929,255.9853017383689,0.0,-278.1380496609613,1.0,1.0
131,16.373234560965084,5.068707743736091,17.013167977206468,11.944460233470375,1.014104232995197,1.2610365562266899,3.8076711875094014,0.5890196825132241,1064.3323135902644,2300.888863452287,1302.2953677955998,3365.2211770425515,4667.516544838151,3089.2559717721,1578.260573066051,132.1332686632001,0.851,0.79,0.947,-517.0671416114644,1.0,-743.1852129648461,1.0,1.0
132,79.37624773069484,5.157501499431986,15.991498091238359,10.833996591806372,1.2441317323111738,1.1974432833041178,3.9600582161278695,0.5155837108656924,1112.5638323109313,2106.147875245574,1085.7408795169447,3218.7117075565047,4304.45258707345,2088.4771305080862,2215.9754565653634,204.53905793558033,0.824,0.757,0.928,1089.205379752597,0.0,11.874167777074076,0.0,1.0
133,54.09865223946257,5.598960120820293,15.332353491307321,9.733393370487029,1.0338709959627053,1.438680956990887,4.160279163829406,0.734064512795701,1039.2403490422328,2717.198228337937,1056.7851614002507,3756.4385773801696,4813.223738780421,2199.812234917581,2613.41150386284,268.49952574474787,0.788,0.717,0.91,348.1196059790545,0.0,-328.2391419035017,1.0,1.0
134,88.11854681342278,5.213097573902307,15.011658787448164,9.798561213545858,1.1104262123439597,1.472881824301155,3.7402157496011523,0.7742063637122318,877.5869742422849,1907.6386641984752,1138.2162747381255,2785.2256384407597,3923.4419131788864,2676.1723705753507,1247.2695426035357,127.2910905408509,0.799,0.721,0.938,1360.299963307737,0.0,177.06903591838758,0.0,1.0
135,52.340311257627725,5.598894682903393,14.689442989878215,9.09054830697482,1.319410116545584,1.5787624961949092,4.020132186708484,0.8394840042788974,797.6289095611041,1607.0526259197907,1131.0860664084908,2404.681535480895,3535.767601889386,2164.264159172344,1371.5034427170424,150.87136621503257,0.791,0.711,0.933,537.0294452037938,0.0,-117.35360636916596,1.0,1.0
136,35.59100007319429,4.953356728376258,14.502282479583759,9.5489257512075,1.0480858335827241,1.2523090451320635,3.7010476832441945,0.5376469663043817,889.9429808569288,2854.641653969902,965.3806764339986,3744.5846348268306,4709.9653112608285,2023.3341374434008,2686.6311738174286,281.35428464062494,0.795,0.726,0.927,-52.709771661676754,1.0,-555.675768609021,1.0,1.0
137,135.2915164212659,6.011693459706306,16.818318727277095,10.806625267570793,1.480833902403298,1.5516836498141993,4.460009809892107,0.7134485760788353,943.297546426763,3474.5937604778146,804.0128761928668,4417.8913069045775,5221.904183097445,1540.3033302323636,3681.6008528650814,340.67997748687213,0.82,0.738,0.937,1944.4663051951204,0.0,369.135458244172,0.0,1.0
138,88.1852361452168,5.33947848597938,15.582822300138963,10.243343814159584,1.4061655738398338,1.1978700120239134,4.141608473955467,0.5233480741104531,889.0265553571065,1397.4409088006958,1221.4107714021445,2286.467464157802,3507.878235559947,2695.045629115685,812.8326064442617,79.35227218680942,0.827,0.741,0.944,1407.4925673595415,0.0,251.39341902990498,0.0,1.0
139,54.08846791806597,4.285610089859271,12.603654651739543,8.318044561880273,1.5708237809927978,1.220354011033966,3.065256078825306,0.5679559177771525,869.3619506002625,2145.9818823268765,1167.5907108911526,3015.3438329271385,4182.934543818292,2567.012544409409,1615.9219994088821,194.26705247700755,0.814,0.75,0.93,601.5768798100376,0.0,-281.88957534499673,1.0,1.0
140,85.45109863660267,5.650318763876484,16.728274543453633,11.07795577957715,1.4099023854536843,1.2821149872439195,4.368203776632564,0.6213727789720157,802.4970497348195,1841.348954522277,1282.7700697122034,2643.8460042570964,3926.6160739693,2629.174274030929,1297.4417999383709,117.11924345557324,0.826,0.743,0.923,1195.4672891714558,0.0,136.84083736779922,0.0,1.0
141,39.472293674626115,5.208663693840597,12.904821591901433,7.696157898060834,1.6511510524241937,1.5584230270440922,3.650240666796506,0.7434995880852823,827.3151176832879,1930.426785702012,795.816446518801,2757.7419033853002,3553.5583499041013,1980.9504237861597,1572.6079261179418,204.33675438418237,0.77,0.696,0.926,265.0350340446478,0.0,-265.4389453929633,1.0,1.0
142,34.38213007333641,5.462640195476975,14.344066668015858,8.881426472538884,1.7018202812905427,1.5530112672521559,3.9096289282248184,0.7686367075912233,954.1388041048795,2614.116679151049,939.7567890834652,3568.255483255928,4508.012272339393,2271.026667014917,2236.9856053244757,251.87233292322705,0.784,0.713,0.92,-38.487984866077035,1.0,-479.07147911237917,1.0,1.0
143,23.71632394581552,5.559526378151086,15.355362845836478,9.795836467685392,1.5233362342756673,1.2244351229684594,4.335091255182627,0.5793755603464815,963.4855351620631,1563.0897773842642,976.5434928056561,2526.575312546327,3503.118805351983,1937.266491141538,1565.8523142104455,159.84876017233398,0.82,0.743,0.928,-96.87485506708867,1.0,-395.48710425641525,1.0,1.0
144,28.912460847777492,5.262307403499102,14.560800282516945,9.298492879017845,1.618587802846846,1.699346804908259,3.562960598590843,0.7664262456571648,643.1945539804063,1360.9838962562405,1121.3535689783357,2004.178450236647,3125.5320192149825,2557.3548365898832,568.1771826250996,61.10422301953878,0.805,0.738,0.931,92.83486297899766,0.0,-291.7630147502048,1.0,1.0
145,45.928993015063746,5.443965070457332,13.670311287284242,8.22634621682691,2.1157711376701727,1.5416782767903028,3.90228679366703,0.609317713936376,1063.8150069817957,1894.158688851237,1237.5591997477609,2957.9736958330327,4195.532895580793,2967.1304588857874,1228.4024366950057,149.32539967529215,0.805,0.724,0.922,283.9091014175693,0.0,-306.65852152722243,1.0,1.0
146,76.69672531866689,6.120711281623525,16.915193495482242,10.79448221385872,1.4692304123012692,1.3817826698416642,4.738928611781861,0.6768257914676191,948.2025888997701,3589.7613685649717,1200.1596536630736,4537.963957464742,5738.123611127815,2442.0880397283463,3296.035571399468,305.34448119871695,0.827,0.738,0.92,628.8430995367264,0.0,-248.30508231357166,1.0,1.0
147,19.732939932654222,5.427177385361065,14.46326175986328,9.036084374502218,1.3792054152367008,1.6020595153808126,3.8251178699802524,0.8003596900663886,961.9512601349221,3031.82958108141,1132.3771695803132,3993.780841216332,5126.158010796646,2611.512499527708,2514.6455112689378,278.28929069815877,0.808,0.719,0.938,-490.04120012523435,1.0,-744.5576268430426,1.0,1.0
148,18.00039478481033,5.867929909751434,18.257820580246,12.389890670494566,1.3712132567224486,1.3555605415570262,4.512369368194408,0.5679535920271394,1175.903311143571,1329.389161731219,1437.8489477513358,2505.2924728747903,3943.1414206261256,2132.953007733444,1810.1884128926822,146.10204892311816,0.837,0.768,0.923,-288.533111091055,1.0,-503.2643117556685,1.0,1.0
149,102.09000631680296,5.001446733813678,15.717162751925903,10.715716018112225,0.9590698998717421,0.8898915645242164,4.111555169289462,0.4164619804409443,839.81151216797,1318.8112822283097,1319.0818605321479,2158.62279439628,3477.7046549284278,2398.561652062988,1079.1430028654395,100.70656977484467,0.825,0.752,0.925,1856.1721495318413,0.0,427.3254932510404,0.0,1.0
150,72.41296361354826,4.799324327942702,13.385090543498356,8.585766215555653,1.3043606406734316,1.2324718431470658,3.566852484795636,0.5840675246228989,1203.643045310777,1404.482840181466,1335.9159366231556,2608.125885492243,3944.041822115399,2619.7934112554713,1324.2484108599276,154.2376507364783,0.803,0.715,0.944,1064.2286873259864,0.0,8.05762936349247,0.0,1.0
151,12.408474600976367,5.364478402832405,14.519468524530994,9.154990121698589,1.255346979180836,1.2844782671859256,4.080000135646479,0.585947036562849,659.0033599490849,1726.0274278590343,1367.4659372432413,2385.0307878081194,3752.49672505136,2719.7114807159164,1032.785244335444,112.81118063553129,0.791,0.71,0.921,-410.37305672942426,1.0,-572.2887467263745,1.0,1.0
152,62.215366003540296,5.341139498408877,15.369532369456724,10.02839287104785,1.1171696953104673,1.3593064882929253,3.981833010115951,0.6288965168019742,894.4430593321943,1709.4788952124886,1287.2456698108736,2603.921954544683,3891.167624355557,2402.682639577109,1488.4849847784478,148.42707140799507,0.819,0.743,0.935,727.51388111929,0.0,-87.86935714759967,1.0,1.0
