draw,nnp,dalys_accrued,dalys_no_care,dalys_averted_care,daly_ideal,yld,yll,yld_prediag,cost_art_drug,cost_art_svc,cost_hiv_care,cost_art,cost_total,cost_no_care,inc_cost,icer,pct_ever_dx,pct_ever_art,assigned_p1,prev_icer_125,net_saving_125,prev_icer_55,net_saving_55,treat_ce_500
62,152.8796230612384,10.28672321095631,16.296956635450428,6.010233424494119,0.9488427064555874,1.2846880155506724,9.00203519540564,0.7610919169304332,425.1498091795901,1483.46039868542,1635.9443802418639,1908.6102078650104,3544.554588106874,2242.1437146351427,1302.4108734717317,216.69888363468272,0.624,0.431,0.705,1513.1541867452345,0.0,472.82546448618496,0.0,1.0
63,136.6163886711052,9.782512715903966,15.094275796268812,5.3117630803648455,1.335895905486183,1.917101947139595,7.865410768764371,1.1922468255624408,449.8985892497835,1245.5768560425113,1699.6431769687947,1695.475445292295,3395.1186222610904,2283.408607596754,1111.7100146643354,209.29209338681125,0.603,0.417,0.69,1398.611007106957,0.0,421.0352569185589,0.0,1.0
64,33.22887914548005,11.274186357897005,17.266436879629968,5.992250521732964,1.1894188942941664,1.4975505552407955,9.776635802656209,0.8656075933902382,375.0685187992492,794.7031083881368,2048.0582262749494,1169.7716271873862,3217.8298534623354,2158.3674746999463,1059.4623787623896,176.80542142219917,0.62,0.43,0.707,83.00200209722486,0.0,-123.31191416639463,1.0,1.0
65,70.65067760656338,9.463620310614795,14.168262377206647,4.704642066591852,1.7819533211352707,1.6496740518553459,7.813946258759448,0.9642983152952268,333.2787395816895,659.6465043783177,2506.617206079691,992.9252439600073,3499.542450039699,3248.5406085724485,251.00184146724945,53.35195279777805,0.592,0.396,0.689,563.3987919824257,0.0,40.81364273332674,0.0,1.0
66,48.329018197937,10.301143741559509,15.519482565370936,5.218338823811426,1.7285267786286809,1.9352464318310385,8.36589730972847,1.1278487118940483,437.0657618536309,919.3960186807561,1556.621028617795,1356.461780534387,2913.082809152182,2083.042681892163,830.0401272600192,159.06213745119862,0.61,0.41,0.697,303.65991816714353,0.0,-24.753252130335213,1.0,1.0
67,42.45334864165566,8.513997450412266,13.266032149382362,4.752034698970095,1.4344869972236216,2.057316573479203,6.456680876933062,1.2848215003576664,536.1629405515491,1583.9468408073933,1800.8648725061412,2120.109781358942,3920.974653865083,2696.577705558651,1224.396948306432,257.6574090613847,0.591,0.432,0.71,162.75479695789383,0.0,-186.28622897898828,1.0,1.0
68,62.47248831196656,8.19350635169826,12.843071603691584,4.649565251993325,1.1143751418441161,1.4258684755500555,6.767637876148203,0.8826598158656394,411.8611965169117,1482.49480853862,1792.2085889029554,1894.3560050555318,3686.564593958487,2320.0102799346687,1366.554314023818,293.91012706789303,0.576,0.397,0.692,503.141911177364,0.0,-30.58247910534535,1.0,1.0
69,17.107652767487803,10.31520823128012,16.85882142161414,6.543613190334023,1.0655186702058685,1.4026705129831865,8.912537718296935,0.7588325692758798,303.3700179052845,1251.4948022732767,1710.3018576830789,1554.8648201785609,3265.1666778616404,2351.369418254219,913.7972596074211,139.6471999532686,0.632,0.429,0.72,-109.22805014337943,1.0,-225.32223524113695,1.0,1.0
70,91.16612768221403,10.780194388235795,17.540294128498136,6.760099740262338,1.222949592280932,1.5347646736245064,9.24542971461129,0.8766870456547934,466.13681104135804,992.3007999362736,2262.1700967307,1458.4376109776315,3720.6077077083323,2779.442371433701,941.1653362746308,139.22358728957263,0.6,0.431,0.667,711.96844659352,0.0,119.99127921339166,0.0,1.0
71,15.701204586842213,10.37494410661121,16.12435635530057,5.749412248689361,1.5073752309041084,1.8421982499415517,8.532745856669658,1.0093054977253466,379.5240685536779,1366.0609906304892,2128.2440268836394,1745.585059184167,3873.829086067806,2475.827021858279,1398.0020642095276,243.15564856707167,0.633,0.433,0.709,-184.2109695313609,1.0,-290.1473784204061,1.0,1.0
72,50.40501830495087,9.952701977445761,15.627428029384603,5.674726051938844,1.4741966752735107,1.5065924348885165,8.446109542557242,0.8751454486410258,384.61460945455184,1461.9722723547477,2062.929948469133,1846.5868818092993,3909.516830278432,2315.758753335138,1593.7580769432946,280.8519851630135,0.637,0.43,0.715,240.24736832862308,0.0,-114.26453098699061,1.0,1.0
73,34.37333515140796,10.276732536710107,16.154668210717382,5.877935674007277,1.5980172788864773,1.7132321678963667,8.563500368813738,0.9715014524800091,421.33254425133475,1060.350001334019,1635.8311048297169,1481.6825455853539,3117.513650415071,2192.872269654192,924.6413807608785,157.3071622491073,0.596,0.422,0.691,114.74009266065866,0.0,-119.39400122603821,1.0,1.0
74,49.64395686153439,10.74968327334377,16.687552537937574,5.937869264593803,1.3301406053568894,1.7512680330876877,8.998415240256081,0.974901475560714,379.24457099985335,1769.4885000905153,1780.677846187499,2148.733071090368,3929.4109172778676,2323.514092884581,1605.896824393287,270.45001377327276,0.616,0.42,0.71,211.7349537225889,0.0,-111.53754574952424,1.0,1.0
75,80.95187595353367,11.002438862228628,17.22422795044384,6.221789088215217,0.9777279847233994,1.5995167282117677,9.402922134016858,0.8620377633027085,382.8879011157872,660.0744640593223,1690.2317159334566,1042.9623651751094,2733.194081108566,1893.0427867317362,840.1512943768296,135.0337149756768,0.639,0.427,0.709,671.2866579462269,0.0,156.252547081871,0.0,1.0
76,67.91043521420602,9.937271386614244,15.694813432927534,5.757542046313288,1.8347757479333169,1.4840252122444704,8.453246174369776,0.6936819931030493,349.39004227389137,1488.5676105453606,1868.8965985105974,1837.9576528192517,3706.854251329849,2657.0114174129853,1049.8428339168638,182.34219141987975,0.631,0.429,0.705,481.2136012394018,0.0,2.839782104521662,0.0,1.0
77,24.676290239807898,11.615116138686448,17.657319575525676,6.042203436839228,1.4454625022898695,1.3203757173557815,10.294740421330665,0.6702020543475764,309.21449068500647,876.7269459852928,1958.5257835790244,1185.9414366702993,3144.4672202493234,2203.1581650154462,941.3090552338779,155.78903707457616,0.628,0.426,0.706,-5.159736636099936,1.0,-153.8745920160908,1.0,1.0
78,23.112996310637918,9.632163388063848,15.534270888138051,5.902107500074204,0.8726783134033312,1.5729611146289122,8.059202273434936,0.945254961407292,510.1977809472948,1187.614322525673,2067.1702419864855,1697.8121034729677,3764.982345459453,2814.215586854255,950.7667586051986,161.08936656833936,0.615,0.445,0.696,-90.93053879412739,1.0,-258.9000464282653,1.0,1.0
79,76.6979190309992,10.155492644176734,16.44505598432453,6.289563340147792,0.9960337080100573,1.5824587774007381,8.573033866775997,0.8641132580620245,492.94666493727556,928.8610814792546,1425.6063921729724,1421.80774641653,2847.4141385895023,1732.5266541296098,1114.887484459893,177.25991840217247,0.633,0.446,0.709,663.6631009870392,0.0,134.99802088888157,0.0,1.0
80,24.002382271857982,9.226027086161222,13.845557264672042,4.619530178510819,1.4771247692264058,1.762825897303655,7.4632011888575684,1.0590016928164578,321.3188636959627,918.6387584846296,1637.5316720113694,1239.9576221805924,2877.4892941919616,2091.9323860766035,785.5569081153584,170.05125581160195,0.608,0.41,0.692,13.311091398647156,0.0,-168.80053079139185,1.0,1.0
81,59.07256692144644,9.33731207509026,15.653591055531233,6.3162789804409725,1.1343244009892444,1.199694154685737,8.137617920404525,0.6836878492451638,460.8028995659066,1495.85036206816,1893.8165908851634,1956.6532616340664,3850.46985251923,2555.2855180112856,1295.1843345079446,205.0549601305801,0.626,0.449,0.709,378.4387824080965,0.0,-64.41668298142017,1.0,1.0
82,45.323777437427196,10.38052520747793,16.094192942512837,5.713667735034906,1.6223318680023613,1.2817872845535174,9.098737922924414,0.6824324308931439,423.74242959312363,1589.5771493593802,2035.9686102205158,2013.319578952504,4049.28818917302,2513.2688747632887,1536.019314409731,268.8324532753648,0.627,0.418,0.697,155.6938553880792,0.0,-149.94235831085555,1.0,1.0
83,98.69145446248277,11.074578792758997,16.59495074083656,5.520371948077564,1.6750243057610892,1.6118401718368982,9.4627386209221,0.8828807346400254,400.1286417786373,1290.9564406968564,2082.151021955024,1691.085082475494,3773.236104430518,2332.9348173757708,1440.3012870547477,260.9065658259357,0.601,0.415,0.68,773.2299226566331,0.0,149.42273850523367,0.0,1.0
84,22.228973037747558,9.213984903727845,13.516690316921641,4.302705413193799,1.7396425056356597,1.897849576756493,7.316135326971349,1.1295110262159753,402.6154756593751,1122.8845232417066,2376.60720964675,1525.4999989010814,3902.1072085478313,3068.2602475192475,833.846961028584,193.79596810687505,0.598,0.405,0.705,-121.93264809613925,1.0,-290.8094293043202,1.0,1.0
85,39.40196038977063,10.589865743591112,16.44511156556978,5.85524582197867,1.4721740543721804,1.444997939645075,9.144867803946038,0.7398287468199044,329.174723776517,1103.7116895056993,1809.9544164567617,1432.8864132822164,3242.8408297389783,2277.6562047162,965.1846250227779,164.84100828009505,0.607,0.419,0.689,158.8692680075312,0.0,-101.58136414076989,1.0,1.0
86,17.66539526044664,12.246694534539687,18.413776677165664,6.167082142625979,1.5636528383493544,1.2671211607771784,10.97957337376251,0.5946551874120385,396.0866941117316,1684.5746913428559,1727.6026132023678,2080.6613854545876,3808.2639986569557,1726.4252725914096,2081.838726065546,337.57272530491815,0.612,0.433,0.679,-130.65481355710713,1.0,-231.6271750987224,1.0,1.0
87,6.074145031551009,9.276562641366258,15.312375827074316,6.035813185708061,0.9119200735477297,1.7666290757389103,7.509933565627346,1.0657288326107606,496.0216353790262,1306.0881123729916,1462.3510137519418,1802.1097477520177,3264.460761503959,2164.2803722915933,1100.180389212366,182.2754209519664,0.636,0.443,0.725,-270.0561327952308,1.0,-315.8910145985997,1.0,1.0
88,78.97303893054064,8.799344242325324,14.098406328634887,5.299062086309564,1.6396471362677694,1.395310791552529,7.404033450772794,0.7049544472575323,384.8864658200813,836.6164734584901,1950.981324570619,1221.5029392785714,3172.4842638491905,2800.085587719531,372.3986761296597,70.276337597888,0.606,0.428,0.705,761.3232779603208,0.0,133.08183485967209,0.0,1.0
89,41.371283392836204,10.23214226457362,16.82288562769017,6.5907433631165455,1.3307602770155702,1.5520708608907807,8.680071403682842,0.8306181452484814,541.3352338836792,2102.5429403329676,2014.5080369710493,2643.878174216647,4658.386211187697,2823.9057527452564,1834.4804584424403,278.3419649911804,0.619,0.444,0.695,50.13849491646081,0.0,-232.89019669245243,1.0,1.0
90,104.43230457339394,8.265007828231148,13.466133108355377,5.20112528012423,0.8829535657661073,1.25717445813024,7.007833370100909,0.7621309171900774,342.6581436289057,1339.7596231381335,1969.5816895052772,1682.4177667670392,3651.999456272317,2472.200536272689,1179.798919999627,226.83532052345552,0.621,0.45,0.711,1137.571652780167,0.0,253.08836225410155,0.0,1.0
91,71.47404999689996,7.904232515124026,12.0312787016203,4.127046186496274,1.1005587736516782,1.615563146220933,6.288669368903093,1.018944792370967,331.36027153304593,824.6603369012707,1828.9909217459697,1156.0206084343167,2985.0115301802866,2571.3533674768646,413.6581627034216,100.2310475848112,0.584,0.385,0.714,752.6657025902101,0.0,119.69045923674562,0.0,1.0
92,32.437201197233776,10.767617828558617,17.68210774070488,6.914489912146263,1.3363848698424645,1.322506215788792,9.445111612769827,0.6335583823497086,486.3273336688926,1577.4421245182855,1417.674099698125,2063.769458187178,3481.4435578853027,1607.9462627188311,1873.4972951664718,270.9523506391141,0.634,0.454,0.699,53.234299442595486,0.0,-157.63909149296612,1.0,1.0
93,42.64037820282459,9.434255673933935,14.620763854873429,5.186508180939497,1.4449562499984612,1.4477461103927232,7.98650956354121,0.7648420207771395,503.62432420968116,1310.732591631568,1565.3993024448291,1814.3569158412492,3379.7562182860784,1931.5887978931578,1448.1674203929206,279.21818878353645,0.61,0.42,0.719,206.72442262249558,0.0,-109.65734371489012,1.0,1.0
94,63.73386502505842,9.882632891381917,15.359309549059114,5.476676657677199,1.135985757507335,1.3628662710811428,8.519766620300771,0.7862204761172858,392.88065702173384,986.743348857344,2241.632728125043,1379.624005879078,3621.256734004121,2594.449543928542,1026.8071900755785,187.487276364253,0.618,0.428,0.694,439.708369408078,0.0,-11.727052790453476,1.0,1.0
95,17.231332370322935,10.550600444138352,16.290426548529766,5.739826104391415,1.4716492083524992,1.422986842948593,9.127613601189758,0.7711246155930482,349.7919694895304,1173.0995162121653,1939.8994918465,1522.8914857016955,3462.7909775481958,2433.2036159282598,1029.587361619936,179.37605476100072,0.606,0.415,0.681,-124.0568665440275,1.0,-238.3814751109964,1.0,1.0
96,88.87249741415565,9.833163564171802,15.185187329457174,5.352023765285372,1.2779897988553512,1.4608760211419254,8.372287543029877,0.881134817501948,331.6280973224251,874.7013403768486,1736.175423394626,1206.3294376992737,2942.5048610939,2418.341274464375,524.1635866295247,97.93745499214467,0.582,0.398,0.667,830.5116926389074,0.0,197.84909342637567,0.0,1.0
97,52.33257618048001,9.236101245177535,14.724952448691461,5.488851203513929,1.3619997214718282,1.5137244046991054,7.722376840478428,0.8744806117999553,391.2126478074594,2256.4943674356978,1807.595165605884,2647.707015243158,4455.302180849042,2298.4980660376764,2156.8041148113657,392.9427187661041,0.619,0.438,0.698,225.88208880887572,0.0,-170.74417538959412,1.0,1.0
98,38.157029971409045,8.923537967169453,14.366730071452603,5.443192104283148,1.4820594847474857,1.7281786195133655,7.195359347656088,0.9657064110613022,330.26477303017515,928.7351076297084,1718.4501653192442,1258.9998806598833,2977.450045979128,2295.937977180788,681.5120687983399,125.20448584977747,0.635,0.45,0.731,200.8372359753047,0.0,-98.4826198739635,1.0,1.0
99,45.99013339081512,7.612154666873801,11.914668774097867,4.302514107224066,1.2907065656364676,1.4011249443433955,6.211029722530406,0.8552569883768476,310.1576801452334,957.3672305035966,1710.9981534900753,1267.52491064883,2978.5230641389053,2340.6677483787894,637.8553157601154,148.2517662612971,0.577,0.395,0.695,363.9237155503938,0.0,-58.99324794309499,1.0,1.0
100,93.15038716467726,10.785436046860134,17.21503323858673,6.429597191726593,1.5157978153524814,1.428516613587988,9.356919433272148,0.7538663113921318,491.3317362082616,1789.4280585975093,1449.5537352567148,2280.7597948057705,3730.3135300624854,1755.1816145662428,1975.131915496243,307.1937256097134,0.623,0.443,0.703,733.7195113057995,0.0,129.15173368445153,0.0,1.0
101,31.72735606975798,9.214497970354596,14.473938747155696,5.2594407768011004,1.5459976227830916,1.9705579707499226,7.243939999604672,1.2727744456865084,328.8599878925887,893.9919041644577,2117.3341139105764,1222.8518920570466,3340.1860059676233,2937.0712586822556,403.11474728536757,76.64593335920216,0.587,0.411,0.689,67.9074980281367,0.0,-173.11647658538124,1.0,1.0
102,64.4009160350878,9.806934309692394,15.55099691747138,5.744062607778984,1.4204707076144076,1.1496398419119336,8.657294467780462,0.5865254155940064,421.65965423319983,893.1963576589058,1765.3775320900804,1314.8560118921057,3080.233543982186,2255.5293004362734,824.7042435459126,143.5750791485184,0.627,0.432,0.704,506.77212709500395,0.0,47.09084647291053,0.0,1.0
103,104.91177513071447,10.22709364965718,16.23067991197468,6.003586262317498,1.5019657474405157,1.5876365621259934,8.639457087531188,0.862114448482799,454.1850776758696,2133.669819725728,1488.1310160594865,2587.8548974015976,4075.9859134610833,1981.522388915063,2094.463524546021,348.86873162667246,0.618,0.434,0.704,883.7296584432066,0.0,165.65426862840962,0.0,1.0
104,30.820569083275466,9.524633849211273,15.104793847708867,5.580159998497595,1.7486872658758448,1.5788000937353022,7.945833755475972,0.839108978112536,437.3486411978202,781.8069502213154,1598.7147937816662,1219.1555914191356,2817.870385200802,2180.718456013688,637.151929187114,114.18165955074068,0.611,0.443,0.697,108.6341760312722,0.0,-117.8774012098769,1.0,1.0
105,65.16095704974693,10.560596945416798,16.142352949227405,5.581756003810607,1.0128588440882427,1.667409246116156,8.893187699300642,0.9688614069926651,338.03178372882775,1167.2219654724686,1886.8250010985093,1505.2537492012964,3392.078750299806,2060.0424624361253,1332.0362878636806,238.64108122144953,0.599,0.399,0.686,450.07312612014186,0.0,18.15937947707615,0.0,1.0
106,61.745917341591635,10.423477886770884,16.255489664649254,5.832011777878368,1.5819238263612188,1.3568586420373223,9.066619244733563,0.7212030931083523,326.3177377944451,571.112799483662,2144.1124035969756,897.4305372781072,3041.5429408750824,2624.770840853291,416.77210002179197,71.46283579238754,0.608,0.41,0.693,448.6695110428903,0.0,34.00808413114727,0.0,1.0
107,83.27900045895572,8.885131780790205,14.104331744982748,5.219199964192544,1.2783284634436227,1.5022739706998627,7.382857810090341,0.9175562716461939,321.437619635229,1188.9579131175378,2806.9741443116795,1510.3955327527665,4317.369677064445,3356.600566883106,960.76911018134,184.08359840069463,0.585,0.423,0.672,685.6966818969543,0.0,29.59723667201839,0.0,1.0
108,55.010427807519136,9.108763353607959,14.236713481768456,5.127950128160498,1.421804372836712,1.3769924242499187,7.731770929358041,0.8024884001957939,400.1356244536074,822.8629949266624,1519.354393623118,1222.9986193802697,2742.3530130033873,1994.3760710608144,747.9769419425733,145.86275670564842,0.609,0.421,0.707,453.84321696084663,0.0,31.09319074558921,0.0,1.0
109,65.8881033276212,8.408506964991666,12.469544267789354,4.061037302797687,1.4173152165733578,1.5284166222280702,6.880090342763595,0.931680064211843,289.9035770603284,1000.4023060099653,1891.773766548503,1290.3058830702937,3182.079649618797,2603.4338424791968,578.6458071396002,142.48719329442395,0.596,0.4,0.705,601.0500184367585,0.0,52.53798745004748,0.0,1.0
110,84.24427447407834,11.100502926828725,17.078765471993343,5.97826254516462,1.7365279271500587,1.3409895900537938,9.759513336774933,0.6470366857114361,345.47709882726673,1390.2740661064504,2462.9896239919103,1735.7511649337168,4198.740788925627,2833.3308998655048,1365.4098890601224,228.3957719729962,0.614,0.43,0.688,570.4060043109307,0.0,39.15987500873241,0.0,1.0
111,59.11927636279118,8.153846299374203,12.693324734270968,4.539478434896764,1.5085327672591575,1.8514457704463898,6.302400528927814,1.175143858912021,373.29590856469514,1665.5599092352163,1457.1859654899342,2038.8558177999116,3496.041783289846,2196.6143791092477,1299.427404180598,286.25037497510425,0.593,0.426,0.703,477.54981135196294,0.0,-29.983589874032155,1.0,1.0
112,85.94995374659439,10.085409277211317,15.711141610700693,5.625732333489374,1.3339221821024803,1.6333629422929903,8.452046334918329,0.9924197593675513,299.07656349876214,703.0928685868184,1686.6670373748755,1002.1694320855806,2688.836469460456,2283.928901381244,404.90756807921196,71.97419714920333,0.591,0.422,0.696,798.6693972910416,0.0,202.11485033216914,0.0,1.0
113,10.941000502766125,10.601778688341508,16.53612671236683,5.934348024025323,1.384638441132267,1.5572477639890143,9.044530924352493,0.8579439571368652,387.6636593701111,1603.5298080032226,1963.2222164743132,1991.1934673733335,3954.415683847647,2558.8800526538416,1395.535631193805,235.16241810287366,0.585,0.403,0.674,-243.9959083324863,1.0,-316.23567655513705,1.0,1.0
114,37.348531308842354,8.021628599444949,12.265719461972521,4.244090862527575,1.4656160621411065,1.5442406354880363,6.477387963956912,0.9594759409836816,411.96729970699806,904.6217835386071,1979.9667561004717,1316.5890832456053,3296.555839346077,2694.3235722420477,602.2322671040292,141.89900419459184,0.593,0.401,0.702,171.03890528591077,0.0,-154.8795985700103,1.0,1.0
115,62.54172381777241,11.144589174936943,17.467697533928085,6.323108358991141,1.1804640845278327,1.677607762950705,9.466981411986238,1.0288657968607633,556.9724580835891,944.8129290362646,2066.662788258037,1501.7853871198533,3568.4481753778905,2683.2957239475304,885.15245143036,139.98691801188536,0.606,0.429,0.675,381.2852349371328,0.0,-11.544020455212143,1.0,1.0
116,93.6981658229258,10.074158011516912,16.335298134820437,6.261140123303525,1.2288054566447268,1.1921042485957054,8.882053762921204,0.6168261640238893,344.27494797980245,896.3587034119746,1767.4959723183717,1240.6336513917772,3008.129623710149,2321.5314964622926,686.5981272478565,109.6602397848255,0.633,0.451,0.711,864.0068077356823,0.0,212.94777132721856,0.0,1.0
117,68.42317529116927,10.07877550508366,14.947399495634352,4.868623990550693,1.7878396656645021,1.7301839383861133,8.348591566697545,1.0305000624220624,257.3848274552144,1067.3722245770743,2003.7865207770408,1324.7570520322886,3328.54357280933,2549.410290093283,779.1332827160462,160.031516960076,0.588,0.39,0.693,518.3519898773123,0.0,43.13332189864781,0.0,1.0
118,93.43600173986071,11.062002598146677,17.840091480279007,6.778088882132331,1.5990020715262392,1.721978365268035,9.340024232878644,0.9050004010019327,450.3916432746056,1141.1339713172647,1682.3965993011163,1591.5256145918704,3273.9222138929867,2220.7692476851566,1053.15296620783,155.3760926599884,0.625,0.445,0.702,759.8604257241694,0.0,168.60038363323324,0.0,1.0
119,93.381336740002,10.231917553293453,17.062929055379637,6.8310115020861835,1.354936859287599,1.931639840146635,8.30027771314682,1.12927640400347,428.85110024337354,1489.445640802338,1760.142212941661,1918.2967410457115,3678.4389539873723,2376.167707754189,1302.2712462331829,190.64105598936126,0.649,0.472,0.716,781.3030252515758,0.0,142.44979585899668,0.0,1.0
120,108.03598738746943,10.451065663075937,16.1231121218632,5.672046458787266,0.9763146635699813,1.3321491862710588,9.118916476804875,0.7345803721473879,369.35235884288056,1256.699836491516,2187.9362862537278,1626.0521953343964,3813.988481588124,2360.204283880827,1453.7841977072976,256.3068212276473,0.617,0.426,0.701,927.2269694068176,0.0,203.61472153418552,0.0,1.0
121,57.30137972100582,9.30356620716025,14.87883112679025,5.575264919629999,1.3583258376699372,1.2898581916356366,8.013708015524614,0.7476587945405307,353.6005776398954,1443.2484139004705,1708.6099072512723,1796.848991540366,3505.458898791638,2232.9709327137666,1272.4879660778715,228.23811682877303,0.596,0.429,0.698,393.0980319696559,0.0,-38.03735108199272,1.0,1.0
